pores_1.mtx.rnd,21.430892944335938,0.9567210674285889,0.2139129638671875
west0132.mtx.rnd,181.20859622955322,2.5356285572052,16.41832995414734
lns__131.mtx.rnd,180.84831380844116,1.8880608081817627,9.730266571044922
bcspwr01.mtx.rnd,4.318671464920044,0.9057445526123047,0.20446181297302246
west0156.mtx.rnd,181.13472604751587,2.6216111183166504,21.769604682922363
bcspwr02.mtx.rnd,180.56107759475708,0.9132063388824463,0.39386534690856934
impcol_c.mtx.rnd,181.05563592910767,2.0430314540863037,14.631182432174683
west0167.mtx.rnd,181.44206595420837,2.9556775093078613,31.633655071258545
dwt__234.mtx.rnd,180.70490980148315,1.3963379859924316,5.8814404010772705
nos4.mtx.rnd,180.81947803497314,1.4136199951171875,6.184300422668457
bcsstk01.mtx.rnd,180.76851201057434,0.9921848773956299,0.7876315116882324
bcspwr03.mtx.rnd,180.7579894065857,1.5087480545043945,7.042426347732544
nos1.mtx.rnd,181.03979563713074,2.2551801204681396,20.20253610610962
steam3.mtx.rnd,181.30339980125427,1.4835853576660156,5.473200559616089
didactic.mtx.rnd,0.8159077167510986,0.8716373443603516,0.0007116794586181641
will57.mtx.rnd,41.28408980369568,1.0526013374328613,1.0790183544158936
saylr1.mtx.rnd,181.36482095718384,4.660308599472046,65.96234226226807
curtis54.mtx.rnd,180.67042303085327,1.108166217803955,0.7982923984527588
gre__115.mtx.rnd,180.93202948570251,1.7626516819000244,7.05592942237854
ash85.mtx.rnd,180.81006336212158,1.2950730323791504,3.176811933517456
bcsstk22.mtx.rnd,180.9171860218048,1.4958271980285645,7.561803102493286
impcol_b.mtx.rnd,180.9460687637329,1.1389095783233643,2.056131362915039
ibm32.mtx.rnd,180.6424527168274,0.9622445106506348,0.25375986099243164
